id,username,date,text,hashtags,geo,traffic
1048969788431716353,fl511_panhandl,2018-10-07 16:14:21+00:00,"Updated: Crash in Holmes on SR-79 south at I-10, right lane blocked. Last updated at 12:13:43PM. http://fl511.com/EventDetails/District%203-CHP/63400",,,1
1048964930844672002,WJHG_TV,2018-10-07 15:55:02+00:00,Morning Update... no significant changes... 80mph hurricane at landfall Wednesday. All of our area is in the cone. Expect hurricane watches late tonight or tomorrow.,,,1
1048964654867857408,WJHG_TV,2018-10-07 15:53:57+00:00,"It’s common to see churches fill up on Sunday mornings, but it’s not every day you see paws on the pews. We’ll have the details on why cats and dogs were part of a congregation, tonight!",,,1
1048963866426728448,fl511_panhandl,2018-10-07 15:50:49+00:00,"An AMBER ALERT has been issued on Na'Tori Mazion out of Sanford. Look for a 2017 red Nissan Altima, FL Tag 4ALWY...http://fl511.com/List/Alerts",,,1
1048953608228806660,WJHG_TV,2018-10-07 15:10:03+00:00,There's no sign of fall this afternoon!,,,1
1048953427856973825,fl511_panhandl,2018-10-07 15:09:20+00:00,"Cleared: Disabled vehicle in Escambia on Pensacola Bay Bridge south at Pensacola Bay Bridge, right lane blocked. Last updated at 10:56:51AM.",,,1
1048950414715080704,fl511_panhandl,2018-10-07 14:57:22+00:00,"New: Disabled vehicle in Escambia on Pensacola Bay Bridge south at Pensacola Bay Bridge, right lane blocked. Last...http://fl511.com/EventDetails/District%203-CHP/63394",,,1
1048940886644723712,fl511_panhandl,2018-10-07 14:19:30+00:00,Convoy moving East through Leon County on I-10. Drivers should use caution. http://fl511.com/List/Alerts,,,1
1048937551686459395,WJHG_TV,2018-10-07 14:06:15+00:00,Highs will be in the upper 80s along the coast and lower 90s farther inland. There is a 10% chance of rain throughout the day. Skies will be mostly sunny.,,,1
1048928434137784320,WJHG_TV,2018-10-07 13:30:01+00:00,"""There's nothing more enthralling than the kids,"" said Queen of the Nocturnal Pirates of Atlanta, Celena Pittman.",,,1
1048925518815514625,WJHG_TV,2018-10-07 13:18:26+00:00,TD#14 is forecast to become a hurricane (Michael) in the Gulf and possibly impact NWFL by Wednesday. Expect hurricane watches for our area by later tonight or tomorrow.,,,1
1048920885334364162,WJHG_TV,2018-10-07 13:00:01+00:00,One local group is raising money to help kids and their families go one dream adventures!,,,1
1048918822898552832,WJHG_TV,2018-10-07 12:51:50+00:00,#TD18 and is expected to become Tropical Storm Michael later today. Landfall is expected around mid week with increasing odds the Panhandle will feel impacts from a strengthening storm... perhaps a hurricane. You &amp; your family need to look over your hurricane plan today. #wjhgtv,#TD18 #wjhgtv,,1
1048898788918808576,WJHG_TV,2018-10-07 11:32:13+00:00,Highs will be in the upper 80's and lower 90's along the coast today. Expect to see mostly sunny skies throughout the day.,,,1
1048848469102919680,fl511_panhandl,2018-10-07 08:12:16+00:00,"Cleared: Crash in Bay on US-231 south at CR-388, right lane blocked. Last updated at 02:40:13AM.",,,1
1048825359293186049,fl511_panhandl,2018-10-07 06:40:26+00:00,"New: Crash in Bay on US-231 south at CR-388, right lane blocked. Last updated at 02:40:13AM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63371",#fl511,,1
1048824109386387456,fl511_panhandl,2018-10-07 06:35:28+00:00,A Silver Alert has been issued for Nelson Walkine out of Riverview. Look for a 2009 Gold Honda Accord Fl Tag...http://fl511.com/List/Alerts,,,1
1048792133132591105,fl511_panhandl,2018-10-07 04:28:24+00:00,"Cleared: Object on roadway in Gadsden on I-10 west ramp from Exit 166 /CR-270A, on-ramp closed. Last updated at 12:20:29AM.",,,1
1048790355708190720,fl511_panhandl,2018-10-07 04:21:21+00:00,"New: Object on roadway in Gadsden on I-10 west ramp from Exit 166 /CR-270A, on-ramp closed. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63363",,,1
1048766784663379968,fl511_panhandl,2018-10-07 02:47:41+00:00,A Florida Silver Alert has been activated for Horacio Capote from Miami Dade County. Look for a 2007 Silver Ford...http://fl511.com/List/Alerts,,,1
1048753904262045697,WJHG_TV,2018-10-07 01:56:30+00:00,FIRE: Engulfed two sheds into flames. https://www.wjhg.com/content/news/Fire-of-off-Transmitter-Rd-and-Hiland-Dr--495364111.html,,,1
1048726134337282048,WJHG_TV,2018-10-07 00:06:09+00:00,"Highs will be in the lower 90's on Sunday but it will feel more like the upper 90s. There is a very small chance of rain, but most of the showers and thunderstorms will stay off of the coast.",,,1
1048717038909358080,WJHG_TV,2018-10-06 23:30:00+00:00,"While the fall festival was only open Saturday, the pumpkin patch is open throughout the entire month of October. https://www.wjhg.com/content/news/Camp-Helen-State-Park-Fall-Festival-495359251.html",,,1
1048710966547021824,WJHG_TV,2018-10-06 23:05:53+00:00,Temperatures will fall down into the upper 70s early in the evening before falling down into the mid 70s along the coast and upper 60s farther inland. There is a very minimal chance of rain early in the evening.,,,1
1048705849160556546,WJHG_TV,2018-10-06 22:45:33+00:00,"More than 350 people participated in the event, many running for causes close to their hearts. https://www.wjhg.com/content/news/Colors-of-Health-5K-Run-Walk--495359391.html",,,1
1048692615317803010,WJHG_TV,2018-10-06 21:52:57+00:00,Officials say the suspect has not been located and he is a young adult white male last seen wearing a blue hoodie and white basketball gym shorts. https://www.wjhg.com/content/news/Law-enforcement-looking-for-suspect-in-high-speed-pursuit-495357821.html,,,1
1048687879738851328,WJHG_TV,2018-10-06 21:34:08+00:00,It's another Sizzling Saturday! It feels like the 90s across northwest Florida right now.,,,1
1048682828052017153,WJHG_TV,2018-10-06 21:14:04+00:00,The disturbance in the NW Caribbean is on the verge of becoming a tropical depression. Slow organization expected over next 48 hrs w/ landfall somewhere along Gulf Coast Wednesday or so as a tropical storm or hurricane. There is a ton of uncertainty in future track. #wjhgtv,#wjhgtv,,1
1048676543990571014,WJHG_TV,2018-10-06 20:49:06+00:00,FYI... potential tropical cyclone 14 advisories starting at 4pm CT...,,,1
1048671738123493376,WJHG_TV,2018-10-06 20:30:00+00:00,"They say the accident happened in the area of Highway 231 and Dionne Road, just south of the Alabama state line.",,,1
1048650546448650242,fl511_panhandl,2018-10-06 19:05:47+00:00,"Updated: Disabled vehicle in Gadsden on I-10 west at MM 163 and traffic backed up until MM 165, all lanes...http://fl511.com/EventDetails/District%203-CHP/63337",,,1
1048644613647609856,fl511_panhandl,2018-10-06 18:42:13+00:00,"Updated: Disabled vehicle in Gadsden on I-10 west at MM 163, all lanes blocked. Last updated at 02:40:29PM. http://fl511.com/EventDetails/District%203-CHP/63337",,,1
1048644563244601345,fl511_panhandl,2018-10-06 18:42:01+00:00,"I-10: Due to limited visibility detected in Gadsden County, motorists are advised to reduce speed and use caution. http://fl511.com/List/Alerts",,,1
1048644430289412096,WJHG_TV,2018-10-06 18:41:29+00:00,Missed the tropics chat at noon today? Click here for a complete recap on the potential for our area to see a tropical system by midweek. https://www.wjhg.com/content/news/Saturday-Midday-Tropics-Update-495353381.html,,,1
1048641539046629377,WJHG_TV,2018-10-06 18:30:00+00:00,They say Walton County Fire Rescue contained the flames within an hour and all residents and pets in the home made it out safely.,,,1
1048626048060067841,WJHG_TV,2018-10-06 17:28:27+00:00,"Investigators say at the time of the purchase White was selling the drugs out of his marked patrol vehicle, while in uniform, and using his personal cell phone to make the deals. https://www.wjhg.com/content/news/Bonifay-police-officer-arrested-for-selling-drugs-out-of-patrol-car-495351951.html",,,1
1048591224188391426,WJHG_TV,2018-10-06 15:10:04+00:00,Today is the final day of the rodeo in Bonifay. The weather for the parade will be hot and sunny and this evening should be warm & dry. Have fun if you are going!,,,1
1048588695497007109,WJHG_TV,2018-10-06 15:00:01+00:00,The rodeo fun continues Saturday with another parade at 1:00 p.m. and the rodeo at 7:30 p.m. https://www.wjhg.com/content/news/Northwest-Florida-Championship-Rodeo-is-this-weekend-495327121.html,,,1
1048581144449613824,WJHG_TV,2018-10-06 14:30:01+00:00,The Springfield Fire Department welcomed its newest team member Friday... Well... a team member with an engine!,,,1
1048577368468705281,WJHG_TV,2018-10-06 14:15:00+00:00,"Get your ""Arggggggg's"" ready!",,,1
1048573603254550528,WJHG_TV,2018-10-06 14:00:03+00:00,"""A dog dies every three days on a Florida track,"" said Campaign Field Director for the Committee to Protect Dogs, Carla Wilson.",,,1
1048568954522877952,WJHG_TV,2018-10-06 13:41:34+00:00,More than 350 people are participating in the Colors of Health 5K Color Run/Walk today in Blountstown. The event is bringing awareness to many health concerns plaquing our community.,,,1
1048566060511899648,WJHG_TV,2018-10-06 13:30:04+00:00,Who is headed to the beach today? If the red tide can stay away it should be a great day to head to the beaches! Wear your sunscreen for sure!,,,1
1048561050164060160,WJHG_TV,2018-10-06 13:10:10+00:00,Make sure to download the WJHG Weather App today to receive instant weather notifications and custom forecast videos for iPhone & Android. https://itunes.apple.com/us/app/wjhg-weather/id1358847597?mt=8 https://play.google.com/store/apps/details?id=com.wjhg.android.weather,,,1
1048558507648274432,WJHG_TV,2018-10-06 13:00:04+00:00,The cultural celebration will continue Saturday from 9 a.m. until 3 p.m. https://www.wjhg.com/content/news/Caverns-Cultural-Celebration-is-Friday-and-Saturday-495327241.html,,,1
1048528301747294208,WJHG_TV,2018-10-06 11:00:02+00:00,The heat is on this weekend over the panhandle. Will we see rain? Get all the details in the http://WJHG.com Weather Webcast. https://www.wjhg.com/content/news/Weekend-Forecast-495329261.html,,,1
1048450928041447424,WJHG_TV,2018-10-06 05:52:35+00:00,Development chances now at 70% in 48hrs and 90% in 5 days for the disturbance in the Caribbean.,,,1
1048423404506939392,WJHG_TV,2018-10-06 04:03:13+00:00,Officials say the teen was taken to a local hospital. https://www.wjhg.com/content/news/Teen-in-critical-condition-after-being-hit-by-truck-495332861.html,,,1
1048369751452467200,WJHG_TV,2018-10-06 00:30:01+00:00,Victims are already coming forward just 24 hours after Florida Attorney General Pam Bondi announced the state's investigation into sexual abuse of children by the Catholic church.,,,1
1048367797305335809,fl511_panhandl,2018-10-06 00:22:15+00:00,"Cleared: Multi-vehicle crash in Gadsden on I-10 east at MM 184 and traffic backed up until Exit 181 /SR-267, left lane blocked. Last...",,,1
1048363485187510272,WJHG_TV,2018-10-06 00:05:07+00:00,"Bay District School leaders turned in a health plan for all schools, but is it compliant with Florida law? NewsChannel 7 investigates. https://www.wjhg.com/content/news/NewsChannel-7-Investigates-Bay-District-Schools-health-plan-495318541.html",,,1
1048357737124581382,fl511_panhandl,2018-10-05 23:42:16+00:00,"Updated: Multi-vehicle crash in Jackson on US-231 south beyond I-10, left shoulder blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63283",,,1
1048356771729952770,fl511_panhandl,2018-10-05 23:38:26+00:00,"Cleared: Disabled vehicle in Holmes on I-10 west at MM 115, left lane blocked. Last updated at 07:21:36PM.",,,1
1048354671138623488,WJHG_TV,2018-10-05 23:30:05+00:00,"Because of the growth in passenger traffic, airport terminal and ramp expansion projects are being formulated for the very near future. https://www.wjhg.com/content/news/Northwest-Florida-Beaches-International-Airport-growth-topping-records-in-2018-495280451.html",,,1
1048352709261381632,fl511_panhandl,2018-10-05 23:22:17+00:00,"Updated: Disabled vehicle in Holmes on I-10 west at MM 115, left lane blocked. Last updated at 07:21:36PM. http://fl511.com/EventDetails/District%203-CHP/63287",,,1
1048352203247951873,fl511_panhandl,2018-10-05 23:20:17+00:00,"Updated: Disabled vehicle in Holmes on I-10 west at MM 115, left lane blocked. Last updated at 07:19:34PM. http://fl511.com/EventDetails/District%203-CHP/63287",,,1
1048350936823992322,fl511_panhandl,2018-10-05 23:15:15+00:00,"Updated: Disabled vehicle in Holmes on I-10 west at MM 115, left lane blocked. Last updated at 07:14:54PM. http://fl511.com/EventDetails/District%203-CHP/63287",,,1
1048348427824877570,fl511_panhandl,2018-10-05 23:05:17+00:00,"New: Crash in Jackson on US-231 north at Alabama State Line, right lane blocked. Last updated at 07:04:51PM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63288",#fl511,,1
1048348061129424896,WJHG_TV,2018-10-05 23:03:49+00:00,The school's resource officer planned the whole event. https://www.wjhg.com/content/news/Tommy-Smith-holds-an-emergency-service-appreciation-celebration-495276681.html,,,1
1048347950999592960,fl511_panhandl,2018-10-05 23:03:23+00:00,"Updated: Crash in Holmes on I-10 west at MM 115, left lane blocked. Last updated at 07:02:39PM. http://fl511.com/EventDetails/District%203-CHP/63287",,,1
1048347672762040320,fl511_panhandl,2018-10-05 23:02:17+00:00,"New: Crash in Holmes on I-10 west at MM 115, left lane blocked. Last updated at 07:02:04PM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63287",#fl511,,1
1048346158446399490,WJHG_TV,2018-10-05 22:56:16+00:00,The disturbance in the Caribbean has a 70% chance of development as it moves into the Gulf. We will do a Facebook Live this evening at 8:15pm with the latest info... http://www.facebook.com/News7,,,1
1048336599711453189,fl511_panhandl,2018-10-05 22:18:17+00:00,"New: Crash in Jackson on US-231 south beyond I-10, left lane blocked. Last updated at 06:18:10PM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63283",#fl511,,1
1048335789191561216,WJHG_TV,2018-10-05 22:15:03+00:00,"It was hot for the rodeo parade this afternoon, but it will be warm and dry for the rodeo this evening in Bonifay! Who is going?",,,1
1048335089652961280,fl511_panhandl,2018-10-05 22:12:17+00:00,"New: Multi-vehicle crash in Gadsden on I-10 east at MM 184 and traffic backed up until Exit 181 /SR-267, left...http://fl511.com/EventDetails/District%203-CHP/63277",,,1
1048331015641583622,WJHG_TV,2018-10-05 21:56:05+00:00,Can Mosley go on the road and knock off powerhouse Niceville tonight? We'll preview that showdown game tonight at 5 and 6!,,,1
1048324510871670787,WJHG_TV,2018-10-05 21:30:14+00:00,"May owned Newpoint Education Partners, a company that ran several charter schools throughout Florida, including Newpoint Bay Academy and High School in Panama City. https://www.wjhg.com/content/news/Former-charter-school-owner-convicted-of-three-felonies-495305161.html",,,1
1048324469801066501,WJHG_TV,2018-10-05 21:30:05+00:00,"Use #FNOT to send us your pics, videos, and scores from the big game tonight... and don't forget to tune in to Friday Night Overtime at 10:15 for all your high school football highlights!",#FNOT,,1
1048309660611166209,BayCountyTMC,2018-10-05 20:31:14+00:00,Update to Motor Vehicle Accident (MVA) on US 231 South of S. Camp Flowers Road. The MVA has been cleared.,,,1
1048293744691359744,BayCountyTMC,2018-10-05 19:27:59+00:00,Motor Vehicle Accident on US 231 south of S. Campflowers Road. Southbound inside lane is blocked. Emergency personnel on scene. Use caution.,,,1
1048271652277145600,WJHG_TV,2018-10-05 18:00:12+00:00,It's going to be a nice night to go to the fair. Temperatures will drop down into the mid 80s early Friday evening and then into the upper 70s later on. Skies will be mostly clear.,,,1
1048256505722687488,WJHG_TV,2018-10-05 17:00:01+00:00,"One of Pope Francis' top advisers said the church's ""weak excuses"" to dismiss, minimize or cover-up abuses were no longer acceptable to the faithful. https://www.wjhg.com/content/news/Pope-adviser-says-systematic-reforms-needed-to-address-abuse-495271501.html",,,1
1048250530395512838,WJHG_TV,2018-10-05 16:36:16+00:00,A toddler injured in a bounce house accident in Colorado has died.,,,1
1048242250726211584,fl511_panhandl,2018-10-05 16:03:22+00:00,Looking forward to experiencing waves of adventures at the Pirates of the High Seas Fest? Use #FL511 to help you sail ahead of the traffic.,#FL511,,1
1048240958423412736,WJHG_TV,2018-10-05 15:58:14+00:00,An area of disturbance has a 60% chance of development over the next five days as it heads into the Gulf of Mexico.,,,1
1048224366377545729,fl511_panhandl,2018-10-05 14:52:18+00:00,"Cleared: Vehicle on fire in Gadsden on I-10 west at Exit 181 /SR-267, right lane blocked. Last updated at 09:58:47AM.",,,1
1048212327244464128,WJHG_TV,2018-10-05 14:04:28+00:00,Highs will reach the lower 90's across most of the panhandle on Friday. Rain chances are slim throughout most of the day.,,,1
1048211025290579968,fl511_panhandl,2018-10-05 13:59:17+00:00,"Updated: Vehicle on fire in Gadsden on I-10 west at Exit 181 /SR-267, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63227",,,1
1048208496473378816,fl511_panhandl,2018-10-05 13:49:14+00:00,"Updated: Vehicle on fire in Gadsden on I-10 west at Exit 181 /SR-267 and traffic backed up until MM 183, right...http://fl511.com/EventDetails/District%203-CHP/63227",,,1
1048203656405954563,WJHG_TV,2018-10-05 13:30:01+00:00,Some people struggled with the information at first but did understand others say the language is very confusing and could hurt a voter's chance of making an informed decision. https://www.wjhg.com/content/news/League-of-Women-Voters-break-down-12-proposed-Florida-amendments-495238721.html,,,1
1048196111901626375,WJHG_TV,2018-10-05 13:00:02+00:00,Those in attendance discussed what can be done to change the language surrounding sexual harassment as well as educating younger boys and girls about what constitutes sexual harassment and the importance of consent. https://www.wjhg.com/content/news/Locals-hold-open-discussion-on-sexual-harassment-and-assault-495233901.html,,,1
1048188555946811392,WJHG_TV,2018-10-05 12:30:00+00:00,A driver is in critical condition after a two-vehicle crash in Gulf County Thursday night.https://www.wjhg.com/content/news/Driver-in-critical-condition-after-two-vehicle-crash-in-Gulf-County-495251401.html,,,1
1048182629063958529,fl511_panhandl,2018-10-05 12:06:27+00:00,Updated: Crash involving a tractor-trailer in Gadsden on I-10 west at Exit 181 /SR-267 and traffic backed up...http://fl511.com/EventDetails/District%203-CHP/63227,,,1
1048176565950042112,fl511_panhandl,2018-10-05 11:42:22+00:00,"Cleared: Bridge maintenance operations in Escambia on Pensacola Bay Bridge south at Pensacola Bay Bridge, left lane blocked. Last...",,,1
1048174352016003072,fl511_panhandl,2018-10-05 11:33:34+00:00,"Updated: Crash involving a tractor-trailer in Gadsden on I-10 west at Exit 181 /SR-267, all lanes blocked. Last...http://fl511.com/EventDetails/District%203-CHP/63227",,,1
1048174193878192129,fl511_panhandl,2018-10-05 11:32:56+00:00,I-10: A major incident has closed all Westbound lanes in Gadsden County. Motorists are advised to expect delays...http://fl511.com/List/Alerts,,,1
1048173457454841863,WJHG_TV,2018-10-05 11:30:01+00:00,Almost 200 students and faculty members attended Graceville High School's first community outreach event Thursday night. https://www.wjhg.com/content/news/First-Graceville-High-School-community-outreach-night-495233581.html,,,1
1048171275062005760,fl511_panhandl,2018-10-05 11:21:20+00:00,"New: Crash in Gadsden on I-10 west at MM 182, all lanes blocked. Last updated at 07:20:14AM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63227",#fl511,,1
1048165908336787457,WJHG_TV,2018-10-05 11:00:01+00:00,The driver of a motorcycle is in critical condition after a crash in Walton County late Thursday night. https://www.wjhg.com/content/news/Motorcyclist-in-critical-condition-after-crash-495250981.html,,,1
1048162771144245249,fl511_panhandl,2018-10-05 10:47:33+00:00,"Cleared: Planned construction in Washington on I-10 west at Exit 120 /SR-77, right lane blocked. Last updated at 04:51:57AM.",,,1
1048154580297699328,WJHG_TV,2018-10-05 10:15:00+00:00,"TODAY'S TALKER: Toddler shreds over $1,000 his parents saved to pay a debt. What would you do? https://www.cnn.com/2018/10/04/us/toddler-shredded-money-trnd/index.html",,,1
1048148851314610178,fl511_panhandl,2018-10-05 09:52:14+00:00,"Cleared: Planned construction in Gadsden on I-10 west at MM 178, left lane blocked. Last updated at 04:36:45AM.",,,1
1048129972047663105,fl511_panhandl,2018-10-05 08:37:13+00:00,"Updated: Planned construction in Gadsden on I-10 west at MM 178, left lane blocked. Last updated at 04:36:45AM. http://fl511.com/EventDetails/District%203-CHP/63183",,,1
1048102053430665217,fl511_panhandl,2018-10-05 06:46:16+00:00,"Cleared: Planned construction in Washington on I-10 east at Exit 120 /SR-77, right lane blocked. Last updated at 11:56:16PM.",,,1
1048089339987722240,WJHG_TV,2018-10-05 05:55:45+00:00,"CHECK THIS OUT: Weighing 22 pounds, it's the sixth-largest recorded find in Michigan -- and potentially worth $100,000, according to CMU. https://www.cnn.com/2018/10/04/us/meteorite-doorstop-michigan-trnd/index.html",,,1
1048089208135536641,fl511_panhandl,2018-10-05 05:55:14+00:00,"Cleared: Crash in Gadsden on I-10 east at Exit 166 /CR-270A, left lane blocked. Last updated at 12:32:21AM.",,,1
1048079084662788101,WJHG_TV,2018-10-05 05:15:00+00:00,TGIF! What can you expect weather wise before you head out the door? Get your Friday and weekend forecast in the http://WJHG.com Weather Webcast. https://www.wjhg.com/content/news/Friday-Morning-Forecast-495234951.html,,,1
1048068575511158786,fl511_panhandl,2018-10-05 04:33:15+00:00,"Updated: Crash in Gadsden on I-10 east at Exit 166 /CR-270A, left lane blocked. Last updated at 12:32:21AM. http://fl511.com/EventDetails/District%203-CHP/63201",,,1
1048054988835115008,fl511_panhandl,2018-10-05 03:39:15+00:00,"Updated: Planned construction in Gadsden on I-10 west at MM 178, left lane blocked. Last updated at 11:38:58PM. http://fl511.com/EventDetails/District%203-CHP/63183",,,1
1048050248051052544,fl511_panhandl,2018-10-05 03:20:25+00:00,"Updated: Planned construction in Gadsden on I-10 west at MM 178, left lane blocked. Last updated at 11:19:28PM. http://fl511.com/EventDetails/District%203-CHP/63183",,,1
1048041074650955782,WJHG_TV,2018-10-05 02:43:58+00:00,"Bay District Schools Superintendent Bill Husfelt is demanding the Bay County's Health Department's audits be stopped in a letter to Douglas Kent, the Director of the Health Department. https://www.wjhg.com/content/news/Health-Department-nurses-not-allowed-on-Bay-District-School-campuses-according-to-letter-495222971.html",,,1
1048037119271346177,fl511_panhandl,2018-10-05 02:28:15+00:00,"Updated: Planned construction in Washington on I-10 east at Exit 120 /SR-77, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63190",,,1
1048037118465990658,fl511_panhandl,2018-10-05 02:28:15+00:00,"Updated: Planned construction in Washington on I-10 west at Exit 120 /SR-77, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63189",,,1
1048036865327190017,fl511_panhandl,2018-10-05 02:27:14+00:00,"Updated: Planned construction in Gadsden on I-10 west at MM 178, left lane blocked. Last updated at 10:26:49PM. http://fl511.com/EventDetails/District%203-CHP/63183",,,1
1048036864345686017,fl511_panhandl,2018-10-05 02:27:14+00:00,"Updated: Planned construction in Gadsden on I-10 west at MM 173, right lane blocked. Last updated at 10:27:00PM. http://fl511.com/EventDetails/District%203-CHP/63184",,,1
1048025029492002816,fl511_panhandl,2018-10-05 01:40:13+00:00,"New: Planned construction in Washington on I-10 east at Exit 120 /SR-77, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63190",,,1
1048024791406534656,fl511_panhandl,2018-10-05 01:39:16+00:00,"New: Planned construction in Washington on I-10 west at Exit 120 /SR-77, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63189",,,1
1048014936067248135,WJHG_TV,2018-10-05 01:00:06+00:00,"Concern about the health of seafood is spreading, just as Red Tide is moving closer to what used to be the oyster capital of Florida, Apalachicola Bay.",,,1
1048010943714799616,fl511_panhandl,2018-10-05 00:44:14+00:00,"New: Planned construction in Gadsden on I-10 west at MM 173, right lane blocked. Last updated at 08:43:18PM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63184",#fl511,,1
1048010205445931008,fl511_panhandl,2018-10-05 00:41:18+00:00,"New: Planned construction in Gadsden on I-10 west at MM 178, left lane blocked. Last updated at 08:40:40PM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63183",#fl511,,1
1048009919545237504,fl511_panhandl,2018-10-05 00:40:10+00:00,"New: Bridge maintenance operations in Escambia on Pensacola Bay Bridge south at Pensacola Bay Bridge, left lane...http://fl511.com/EventDetails/District%203-CHP/63182",,,1
1048008172093526016,fl511_panhandl,2018-10-05 00:33:13+00:00,"Updated: Crash in Santa Rosa on I-10 west at MM 36, all lanes blocked. Last updated at 08:32:37PM. http://fl511.com/EventDetails/District%203-CHP/63180",,,1
1048003064962207745,fl511_panhandl,2018-10-05 00:12:56+00:00,"Updated: Crash in Santa Rosa on I-10 east at MM 36, all lanes blocked. Last updated at 08:10:57PM. http://fl511.com/EventDetails/District%203-CHP/63177",,,1
1048002569505857537,fl511_panhandl,2018-10-05 00:10:58+00:00,I-10: A major incident has closed all Eastbound lanes in Santa Rosa County. Motorists are advised to expect...http://fl511.com/List/Alerts,,,1
1048001877445632000,fl511_panhandl,2018-10-05 00:08:13+00:00,"New: Crash in Santa Rosa on I-10 west at MM 36, all lanes blocked. Last updated at 08:07:46PM. #fl511 http://fl511.com/EventDetails/District%203-CHP/63180",#fl511,,1
1048000619565527040,fl511_panhandl,2018-10-05 00:03:13+00:00,"Updated: Crash in Santa Rosa on I-10 east at MM 36, all lanes blocked. Last updated at 08:02:11PM. http://fl511.com/EventDetails/District%203-CHP/63177",,,1
1048000136641699840,fl511_panhandl,2018-10-05 00:01:18+00:00,"Updated: Crash in Santa Rosa on I-10 east at MM 36, all lanes blocked. Last updated at 08:00:02PM. http://fl511.com/EventDetails/District%203-CHP/63177",,,1
1047992263203332096,WJHG_TV,2018-10-04 23:30:00+00:00,It starts at 6:00 p.m. at Rivertown Community Church in Marianna.,,,1
1047990287753236480,fl511_panhandl,2018-10-04 23:22:09+00:00,"Cleared: Object on roadway in Washington on I-10 west before Exit 120 /SR-77, left lane blocked. Last updated at 07:13:51PM.",,,1
1047988287795814401,fl511_panhandl,2018-10-04 23:14:13+00:00,"New: Object on roadway in Washington on I-10 west before Exit 120 /SR-77, left lane blocked. Last updated at...http://fl511.com/EventDetails/District%203-CHP/63172",,,1
1047984724898209792,WJHG_TV,2018-10-04 23:00:03+00:00,"Locally, Vinny & Bay’s Coffee and Eatery was one of the winners of the Exceptional Employer Awards. https://www.wjhg.com/content/news/Businesses-Honored-for-commitment-to-hire-those-with-disabilities-495207921.html",,,1
1047977939445399554,WJHG_TV,2018-10-04 22:33:05+00:00,"""If they take care of the planet, the planet takes care of them,"" said Surfside Middle School seventh-grade science teacher, Glenn Faust.",,,1
1047974100084449281,WJHG_TV,2018-10-04 22:17:50+00:00,The investigation later revealed Driggers also reportedly masturbated while walking behind teenage girls on the beach and also filmed or took photos of girls rinsing off in outside showers.,,,1
1047970246517280768,WJHG_TV,2018-10-04 22:02:31+00:00,Some Bay County shellfish harvest areas are closed starting at sunset. https://www.wjhg.com/content/news/Some-Bay-County-bays-closing-for-shellfish-harvest-due-to-red-tide-495209461.html,,,1
1047955214987419648,WJHG_TV,2018-10-04 21:02:47+00:00,"The Washington County Sheriff’s Office fleet is decked out in pink for Breast Cancer Awareness Month. Corporal Sam Taylor, pictured here, is rallying behind his mother once again. She’s fighting breast cancer for the third time.",,,1
1047955088092934144,WJHG_TV,2018-10-04 21:02:17+00:00,Hear from Bay Point Golf G.M. Ryan Mulvey at 5 as he talks about the reopening of the Nicklaus Course and those new Tifeagle Bermuda greens!,,,1
1047947358917578752,BayCountyTMC,2018-10-04 20:31:34+00:00,Update to Motor Vehicle Accident (MVA) on SR 77 at US-231. The MVA has been cleared.,,,1
1047947259600674816,WJHG_TV,2018-10-04 20:31:11+00:00,He killed a woman in Okaloosa County in 1996. The Florida Supreme Court says he is staying on death row.,,,1
1047944053365649410,WJHG_TV,2018-10-04 20:18:26+00:00,The disturbance in the Caribbean now as a 40% chance of development in the next 5 days as it moves toward the Gulf. Euro says something develops... GFS... not on board yet.,,,1
1047940901572673536,WJHG_TV,2018-10-04 20:05:55+00:00,A Panama City woman is accused of choking her child.,,,1
1047938364626939904,BayCountyTMC,2018-10-04 19:55:50+00:00,Motor Vehicle Accident on SR 77 south of US 231. Northbound outside lanes are blocked. Emergency personnel on scene. Use caution.,,,1
1047936898818355200,WJHG_TV,2018-10-04 19:50:01+00:00,What do you remember most about Hurricane #Opal? https://www.wjhg.com/content/news/Looking-back-at-Hurricane-Opal-23-Years-Later-495193751.html,#Opal,,1
1047932370609983488,WJHG_TV,2018-10-04 19:32:01+00:00,An inmate at the Holmes Correctional Institution has been arrested for battery of a law enforcement officer.,,,1
