id,username,date,text,hashtags,geo,traffic
1050441915479543808,Flossy_gurl,2018-10-11 17:44:03+00:00,#MexicoBeach #Apalachicola #PortStJoe #StGeorgeIsland #DogIsland #PanamaCityBeach #EastPoint,#MexicoBeach #Apalachicola #PortStJoe #StGeorgeIsland #DogIsland #PanamaCityBeach #EastPoint,,0
1050441414398681088,JohnBostonRowe,2018-10-11 17:42:04+00:00,“#Michael made history as one of the top four strongest hurricanes to strike the United States” // #Hurricane #HurricaneMichael #Cat4 #Category4 #Panhandle #MexicoBeach #PanamaCityBeach http://a.msn.com/04/en-us/BBOeoI3?ocid=st,#Michael #Hurricane #HurricaneMichael #Cat4 #Category4 #Panhandle #MexicoBeach #PanamaCityBeach,,0
1050441019211300865,30ACTruth,2018-10-11 17:40:29+00:00,2) emergency agencies and government deem it’s safe for us to return. There’s dangerous conditions all over #PanamaCityBeach #PanamaCity #MexicoBeach and they’re all without power and internet. I’m waiting to hear back from our fellow condo owners/members who chose to stay behind,#PanamaCityBeach #PanamaCity #MexicoBeach,,0
1050440923820281857,pondlizard,2018-10-11 17:40:07+00:00,The Gulf Coast is in dire straits and the @POTUS allowed Kanye West to rant on about all kind of crap in the Oval Office. #HurricaneMichael #PanamaCity #PanamaCityBeach,#HurricaneMichael #PanamaCity #PanamaCityBeach,,0
1050440520210755584,jameslovelace30,2018-10-11 17:38:30+00:00,The video and pictures from #MexicoBeach and #PanamaCityBeach are absolutely heartbreaking... Most of the homes were wiped out.. Wow.,#MexicoBeach #PanamaCityBeach,,0
1050439544104017921,PCBeachLife,2018-10-11 17:34:38+00:00,Gulf World says the park sustained minor damage but all the staff and animals are fine. #HurricaneMichael #panamacitybeach,#HurricaneMichael #panamacitybeach,,0
1050437995797590016,SqueakyHA,2018-10-11 17:28:29+00:00,This makes my stomach turn. I pray they are able to restore things quickly. I wish I had the means to go down there and help. My prayers are with #MexicoBeachFl and #PanamaCityBeach. #HurricaneMichael,#MexicoBeachFl #PanamaCityBeach #HurricaneMichael,,0
1050437309894746112,LioraHarvin,2018-10-11 17:25:45+00:00,"Devastation: 10-11-2018 #PanamaCityBeach Mexico Beach, Fl #hurricanemichael2018 Michael Catastrophic aftermath fro... http://youtu.be/13UoLG4assM via @YouTube",#PanamaCityBeach #hurricanemichael2018,,0
1050436445222162439,luisitafernanda,2018-10-11 17:22:19+00:00,"Terrible, terrible catastophic damage across northwest #Florida #mexicobeachflorida totally destroyed, gone! #panamacitybeach devastated #hurricanemichael left a path of #destruction… https://www.instagram.com/p/BozOxK8BMrS/?utm_source=ig_twitter_share&amp;igshid=7icb2caeoqdo",#Florida #mexicobeachflorida #panamacitybeach #hurricanemichael #destruction,,0
1050436437521387522,ishamisms,2018-10-11 17:22:17+00:00,Anyone know anything about #chateaubythesea? #pcb #PanamaCityBeach #hurricanemichael2018 #bythesearesorts,#chateaubythesea #pcb #PanamaCityBeach #hurricanemichael2018 #bythesearesorts,,0
1050433258880737283,BoSoxGrl,2018-10-11 17:09:39+00:00,"How about the old Giant Slide in Panama City Beach for a #TBThursday? Obvs this wasn’t around anymore, but I remember the good times that I had as a kid going to PCB! #hurricanemichael2018 #PanamaCityBeach #tbt #Hurricane #pcb",#TBThursday #hurricanemichael2018 #PanamaCityBeach #tbt #Hurricane #pcb,,0
1050432154847461376,CaroleLeaGilman,2018-10-11 17:05:16+00:00,See a virtual tour of my listing on 00 Preserve Bay Boulevard #PanamaCityBeach #FL #realestate http://tour.circlepix.com/home/LS6LK4,#PanamaCityBeach #FL #realestate,,0
1050431042304335878,chelly7219,2018-10-11 17:00:51+00:00,#PanamaCityBeach preying for the city! This is gonna be hard! #TropicalStormMichael,#PanamaCityBeach #TropicalStormMichael,,0
1050430127966949376,KPRC2Ryan,2018-10-11 16:57:13+00:00,Damage in #panamacitybeach @kprc2 https://www.instagram.com/p/BozOGERH4Xv/?utm_source=ig_twitter_share&amp;igshid=qp62p3mgau18,#panamacitybeach,,0
1050427328357109760,krajewski_julie,2018-10-11 16:46:05+00:00,This really IS bad!! #PanamaCity #panamacitybeach #HurricanMichael,#PanamaCity #panamacitybeach #HurricanMichael,,0
1050426739959234560,brittaniiii,2018-10-11 16:43:45+00:00,Desperately trying to get ahold of family in Panama City Beach. It’s been 23 hours since we’ve heard from them. Search for Any rescue that can knock on their door. #panamacitybeach #hurricanemichael2018,#panamacitybeach #hurricanemichael2018,,0
1050426561424441351,LauraNBC6,2018-10-11 16:43:02+00:00,A beautiful day on #PanamaCityBeach. Unbelievable that a monstrous storm ripped through here yesterday. @nbc6,#PanamaCityBeach,,0
1050423321819602944,22Earthquake,2018-10-11 16:30:10+00:00,Does anyone know how far the damage went in? My In laws live 1/8th mile inland#PanamaCityBeach,,,0
1050423311681777664,usaadapts,2018-10-11 16:30:08+00:00,Lessons learned from #Hurricane Katrina that could be useful to low income communities caught in the wake of #HurricaneMichael !http://americaadapts.org/2018/10/01/women-lgbt-people-of-color-adapt-to-climate-change-a-peoples-history-of-climate-adaptation/ @ClimateNexus #resilience #adaptation #climatechange #PanamaCityBeach,#Hurricane #HurricaneMichael #resilience #adaptation #climatechange #PanamaCityBeach,,0
1050421831650471936,shugandshell,2018-10-11 16:24:15+00:00,has anyone been on the east end of #thomasdrive in #panamacitybeach,#thomasdrive #panamacitybeach,,0
1050421549130534912,stiles23,2018-10-11 16:23:07+00:00,We love Panama City beach. #prayers for those affected. #panamacitybeach #myhappyplace https://www.instagram.com/p/BozJ6q7gRzP/?utm_source=ig_twitter_share&amp;igshid=11u6xlnlit61h,#prayers #panamacitybeach #myhappyplace,,0
1050419473851797504,jsgreenglass,2018-10-11 16:14:53+00:00,Praying for my #panamacitybeach and #mexicobeach and those affected by #hurricanemichael as well as friends and family in #tallahassee and #bainbridge. Grateful we evacuated to our dear… https://www.instagram.com/p/BozJUYnnwY3/?utm_source=ig_twitter_share&amp;igshid=1v7zowob7hase,#panamacitybeach #mexicobeach #hurricanemichael #tallahassee #bainbridge,,0
1050418813668339713,KMcAlphin,2018-10-11 16:12:15+00:00,Does anyone know what hotel this is?? #HuricaneMichael #PCB #PanamaCity #PanamaCityBeach #PCBHotel #HurricaneMichaelDamage #PCBdamage #MexicoBeach #HurricaneAftermath #PrayForFL #PrayForPCB #ABCWorldNews #ABCNews #DavidMuir @ABC @DavidMuir,#HuricaneMichael #PCB #PanamaCity #PanamaCityBeach #PCBHotel #HurricaneMichaelDamage #PCBdamage #MexicoBeach #HurricaneAftermath #PrayForFL #PrayForPCB #ABCWorldNews #ABCNews #DavidMuir,,0
1050418778549284864,laljpunjabi,2018-10-11 16:12:07+00:00,Does anyone know of any hotels that aren't destroyed/that have vacancies in #PanamaCity? I know a couple who needs help there!!! #PanamaCityBeach #PanamaCityFL #HurricaneMichael #hurricanemichael2018 #Help #helpneeded #Florida #hotels @hotel,#PanamaCity #PanamaCityBeach #PanamaCityFL #HurricaneMichael #hurricanemichael2018 #Help #helpneeded #Florida #hotels,,0
1050418574647545856,TRAVELSnCHASES,2018-10-11 16:11:18+00:00,Unbelievable and heartbreaking aerial footage of #MexicoBeach just S.e. of #PanamaCityBeach the day after #Michael came through #FLwx,#MexicoBeach #PanamaCityBeach #Michael #FLwx,,0
1050417450586697729,surfcityphoto,2018-10-11 16:06:50+00:00,"NEW VIDEO: Helicopter tour of Mexico Beach, ""It's gone"" #beachlife #camping #vanlife One of the most beautiful spots in #Florida that I loved to go to. #Mexicobeach #panamacitybeach was also a fun spot to camp out and #Holga with #film. (Via WKRG)",#beachlife #camping #vanlife #Florida #Mexicobeach #panamacitybeach #Holga #film,,0
1050414596241141766,chuckmoffat,2018-10-11 15:55:30+00:00,@MyArkLaMiss @KNOE8 #PanamaCityBeach #HurricaneMichael,#PanamaCityBeach #HurricaneMichael,,0
1050413138338824193,sheric5vette,2018-10-11 15:49:42+00:00,Oh no! Gus is down! Angelos #PanamaCityBeach ,#PanamaCityBeach,,0
1050412477215850497,jerseyshore00,2018-10-11 15:47:04+00:00,OMG .. pictures from Mexico Beach FL .............Lord help these people #amen #MexicoCity #PanamaCityBeach @grantstern @SarahElles @szeliu @LizaWalton,#amen #MexicoCity #PanamaCityBeach,,0
1050412039900815360,BikeorBarRob,2018-10-11 15:45:20+00:00,"Local Residents Only! #hey30a #santarosabeach #sowal #panamacitybeach @Panama City Beach, Florida https://www.instagram.com/p/BozF73oA5rI/?utm_source=ig_twitter_share&amp;igshid=vtmtv9whj3m5",#hey30a #santarosabeach #sowal #panamacitybeach,,0
1050411910863175680,TheMomConnectio,2018-10-11 15:44:49+00:00,Speechless. Please pray for these poor people. #Mexicobeach #Mexicobeachfl #PanamaCityFL #PanamaCityBeach ,#Mexicobeach #Mexicobeachfl #PanamaCityFL #PanamaCityBeach,,0
1050411108585091072,ShanaFStephens,2018-10-11 15:41:38+00:00,I am looking for information on #pierpark #palmettotrace #summerwood in Panama City Beach. Any pictures or info is appreciated greatly #HurricaneMichael #PCB #PanamaCityBeach #Micheal,#pierpark #palmettotrace #summerwood #HurricaneMichael #PCB #PanamaCityBeach #Micheal,,0
1050410675632140289,modalthetortois,2018-10-11 15:39:55+00:00,@NonnieAugustine I hope you are ok. I’ve seen #PanamaCityBeach and it looks bad and dangerous. Where are you?,#PanamaCityBeach,,0
1050409955017158656,remnantjay,2018-10-11 15:37:03+00:00,Being stranded at the airport is nothing compared to what people in #PanamaCity #PanamaCityBeach are going through ,#PanamaCity #PanamaCityBeach,,0
1050407317752176646,ShanaFStephens,2018-10-11 15:26:34+00:00,"Throughout the storm, he stood. #panamacitybeach #HurricaneMichael",#panamacitybeach #HurricaneMichael,,0
1050405783999995905,joanlemmesmash,2018-10-11 15:20:29+00:00,my heart goes out to those in #PanamaCityBeach - we visited earlier this year and enjoyed ourselves and the people we met along the way. Stay safe.,#PanamaCityBeach,,0
1050405654584848384,SimplyRayne1,2018-10-11 15:19:58+00:00,Let’s please keep those impacted by #HurricaneMichael in our thoughts and prayers. #Florida #Michael #Hurricane #PanamaCityBeach #MexicoBeach,#HurricaneMichael #Florida #Michael #Hurricane #PanamaCityBeach #MexicoBeach,,0
1050405578634395648,LesleyArcher1,2018-10-11 15:19:40+00:00,Gulf Coast Jam Pepsi Gulf Coast Jam 2019 #panamacitybeach https://www.facebook.com/story.php?story_fbid=10216474770478263&amp;id=1127130388,#panamacitybeach,,0
1050405435512147969,PDCam1,2018-10-11 15:19:06+00:00,It sounds like our condo survived the storm. Friends have said we have awning and foliage damage. Waiting to see some pics. Thanks for all the prayers and well wishes. #pcb #hurricanemichael2018 #staysafe #panamacitybeach,#pcb #hurricanemichael2018 #staysafe #panamacitybeach,,0
1050402122376851462,PiodeMarcos,2018-10-11 15:05:56+00:00,"AHORA algunas imágenes que quedaron tras el devastador paso de #HurricaneMichael por #PanamaCityBeach. Este ciclón fue el peor en azotar la zona en 100 años. Además, fue el 4to. huracán más poderoso en tocar tierra en la zona continental de #EEUU. Video ",#HurricaneMichael #PanamaCityBeach #EEUU,,0
1050402033721896960,SentryAdjusters,2018-10-11 15:05:35+00:00,#HurricaneMichael Damage your home or business! We can help! Schedule a #Free #Damage #Inspection! We're in the #Panhandle &amp; can help residents of #Tallahassee &amp; #PanamaCityBeach with filing #InsuranceClaims. Schedule a free inspection here http://bit.ly/2PtcmPM #Fl #Hurricane,#HurricaneMichael #Free #Damage #Inspection #Panhandle #Tallahassee #PanamaCityBeach #InsuranceClaims #Fl #Hurricane,,0
1050401511979782144,wsfa12news,2018-10-11 15:03:30+00:00,#PanamaCityBeach officials telling residents who evacuated #HurricaneMichael not to return at this time. Too many trees and power lines down. Only critical personnel being allowed on the island until further notice. #alwx,#PanamaCityBeach #HurricaneMichael #alwx,,0
1050397988508577792,JulietHall,2018-10-11 14:49:30+00:00,"Our thoughts and prayers are with you, Florida! To support those affected by Hurricane Michael, visit https://www.redcross.org/ to make a donation or sign-up to volunteer. #HurricaneMichael #FloridaStrong #PanamaCityBeach #Volunteer #Donate #HurricaneRelief",#HurricaneMichael #FloridaStrong #PanamaCityBeach #Volunteer #Donate #HurricaneRelief,,0
1050397908837777408,PCBeachLife,2018-10-11 14:49:11+00:00,Both Spinnaker and LaVela appear to have sustained roof damage. #HurricaneMichael #panamacitybeach,#HurricaneMichael #panamacitybeach,,0
1050397819125796864,jsnsexton,2018-10-11 14:48:50+00:00,Every now and then a hurricane will come and destroy the weak shit. It's the way of the world. #HurricaneMichael #hurricanemichael2018 #PanamaCityBeach #PCB #GetwellSoon #BayCounty,#HurricaneMichael #hurricanemichael2018 #PanamaCityBeach #PCB #GetwellSoon #BayCounty,,0
1050396107207888896,3ofOZ,2018-10-11 14:42:02+00:00,"Dear Powers That Be, PLEASE let Kim be OK. I pray its just a communication problem & shes not trapped in her home. I pray everyone stayed safe. I wish I could get to her TY rescue folk who are checking areas. All I can do is pray shes OK. #PanamaCityBeach",#PanamaCityBeach,,0
1050395778286530561,petsupermarkets,2018-10-11 14:40:43+00:00,"Our #Pensacola, #Macon, #Columbus, #Dothan, #FortWaltonBeach, #Daphne, &amp; #Mobile stores are OPEN! However our #Albany, #PanamaCity &amp; #PanamaCityBeach are closed. Please stay safe! For further information on store closures: https://www.petsupermarket.com/hurricane-information/ #HurricaneMichael",#Pensacola #Macon #Columbus #Dothan #FortWaltonBeach #Daphne #Mobile #Albany #PanamaCity #PanamaCityBeach #HurricaneMichael,,0
1050395315243798529,i_quarri,2018-10-11 14:38:53+00:00,Not looking good in #PanamaCityBeach I thank God for LIFE!! ,#PanamaCityBeach,,0
1050393010452787202,Floridacom,2018-10-11 14:29:43+00:00,It is a wonder why they did not have hurricane windows? I guess the new ones will be. #hurricanemichael #florida #panamacitybeach https://ift.tt/2OkEQib,#hurricanemichael #florida #panamacitybeach,,0
1050390978257797120,nancychatter,2018-10-11 14:21:39+00:00,Man made end time self prophesy by denying science. #ClimateChangeIsReal #PanamaCityBeach #IPCC2018 #science,#ClimateChangeIsReal #PanamaCityBeach #IPCC2018 #science,,0
1050390659067203585,jpetramala,2018-10-11 14:20:23+00:00,Just to the east of #PanamaCityBeach #TyndallAFB was directly in the path of the eye of #HurricaneMichael @bclemms @breakingweather @accuweather,#PanamaCityBeach #TyndallAFB #HurricaneMichael,,0
1050388327067725824,ShannonMaynor73,2018-10-11 14:11:07+00:00,Any information on Hopetown Lane in Panama City would really be appreciated #PCB #HurricaneMichael #hurricanemichael2018 #PanamaCityBeach #PanamaCity #panama #UpperGrandLagoon #HopetownLane #Martinique,#PCB #HurricaneMichael #hurricanemichael2018 #PanamaCityBeach #PanamaCity #panama #UpperGrandLagoon #HopetownLane #Martinique,,0
1050386063263449090,bbrown5894,2018-10-11 14:02:07+00:00,"Picture of my last vacation at Panama City Beach, FL. in June 2018. Love the beach. I just wonder if the Condo’s we stayed in are still standing. My family #PrayersForAll #HurricaneMichael #PanamaCityBeach ",#PrayersForAll #HurricaneMichael #PanamaCityBeach,,0
1050386059459219456,debbie_calianno,2018-10-11 14:02:06+00:00,Praying for everyone impacted by Hurricane Michael #prayforflorida #hurricanemichael #hurricanemichael2018 #panamacitybeach #panamacity #mexicobeachflorida #mexicobeach #carrabellebeach… https://www.instagram.com/p/Boy6IOGH4qk/?utm_source=ig_twitter_share&amp;igshid=1dtlqoxftjnju,#prayforflorida #hurricanemichael #hurricanemichael2018 #panamacitybeach #panamacity #mexicobeachflorida #mexicobeach #carrabellebeach,,0
1050384774290972678,Wrestmom189,2018-10-11 13:57:00+00:00,#PCB #PanamaCityBeach ,#PCB #PanamaCityBeach,,0
1050384540898942976,Lextryagain,2018-10-11 13:56:04+00:00,My mother lives near #EveretteMiddleSchool and #RutherfordHighSchool in #PanamaCityBeach does anyone know anything from that area? The Western eye wall sat in that spot for a bit. I'm seeing pics of ruined schools but don't know which.,#EveretteMiddleSchool #RutherfordHighSchool #PanamaCityBeach,,0
1050384415027793920,Flossy_gurl,2018-10-11 13:55:34+00:00,#PanamaCityBeach #MexicoBeachFl #Apalachicola #StGeorgeIsland FL CEO Gov Rick Scott says focus is on search and rescue today. Roads closed to returning residents until rescue ops are cleared. https://www.facebook.com/FirstCoastNews/videos/239794596895707/,#PanamaCityBeach #MexicoBeachFl #Apalachicola #StGeorgeIsland,,0
1050383512510103552,EPAIN12,2018-10-11 13:51:59+00:00,Still haven’t heard from Uncle George. Anyone have any word on Arkansas Ave in Lynn Haven? #florida #pandhandle #HurricaneMichael #LynnHaven #PanamaCityBeach,#florida #pandhandle #HurricaneMichael #LynnHaven #PanamaCityBeach,,0
1050383475436605441,ShannonMaynor73,2018-10-11 13:51:50+00:00,"Any information on 4003 W. Highway 390, Panama City, FL would really be appreciated #4003WHighway390PanamaCityFL #pcb #HurricaneMichael #hurricanemichael2018 #PanamaCityBeach #PanamaCity #Panama",#4003WHighway390PanamaCityFL #pcb #HurricaneMichael #hurricanemichael2018 #PanamaCityBeach #PanamaCity #Panama,,0
1050383264056270849,SouthernistaFL,2018-10-11 13:50:59+00:00,#HurricaneMichael #PanamaCityBeach ,#HurricaneMichael #PanamaCityBeach,,0
1050381260692975616,WeatherNation,2018-10-11 13:43:02+00:00,"""The damage it left behind is incredible...almost indescribable"" An update from our field meteorologist, Logan Poole, in #PanamaCityBeach #FL this morning after #hurricanemichael ripped through. #FLwx #Michael",#PanamaCityBeach #FL #hurricanemichael #FLwx #Michael,,0
1050380895260168194,IN_Task_Force_1,2018-10-11 13:41:35+00:00,Fuel and assuring the boats are secure before the team makes the final push into Panama City Beach. #HurricaneMichael #PanamaCityBeach #fema @fema,#HurricaneMichael #PanamaCityBeach #fema,,0
1050379567536459776,WeimMom,2018-10-11 13:36:18+00:00,Air Force Bombshell: Admits They Can Control Weather – HAARP https://www.geoengineeringwatch.org/air-force-bombshell-admits-they-can-control-weather-haarp/ #WeatherManipulation #WeatherWarfare #FloridaPanhandle #HurricaneMichael #PanamaCityBeach #TropicalStormMichael,#WeatherManipulation #WeatherWarfare #FloridaPanhandle #HurricaneMichael #PanamaCityBeach #TropicalStormMichael,,0
1050379045173698561,flmrrestoration,2018-10-11 13:34:14+00:00,"Our prayers go out to everyone affected by #hurricanemichael We’ll be out there soon Any questions on #hurricaneprep, call us #mexicobeach #panamacity #panamacitybeach #florida… https://www.instagram.com/p/Boy20f-n6bI/?utm_source=ig_twitter_share&amp;igshid=1cd2e60n3tchd",#hurricanemichael #hurricaneprep #mexicobeach #panamacity #panamacitybeach #florida,,0
1050378801576898560,PCBeachLife,2018-10-11 13:33:16+00:00,"The Red Cross says 7,800 people were in shelters across three states last night. They’re preparing to feed thousands displaced by #HurricaneMichael. #panamacitybeach",#HurricaneMichael #panamacitybeach,,0
1050378340111126528,flmrrestoration,2018-10-11 13:31:26+00:00,"Our prayers go out to everyone affected by #hurricanemichael We’ll be out there soon Any questions on #hurricaneprep, call us #mexicobeach #panamacity #panamacitybeach #florida… https://www.instagram.com/p/Boy2nKIn0fI/?utm_source=ig_twitter_share&amp;igshid=1rlmczrx6eq2r",#hurricanemichael #hurricaneprep #mexicobeach #panamacity #panamacitybeach #florida,,0
1050377393523830784,ShempLarue,2018-10-11 13:27:40+00:00,"Because humans are drawn to the ocean. We love it. It’s part of us. That said- if you build there & suffer damage, the tab should be yours to pay. #WatersoundBeach #Seaside #PanamaCityBeach #Destin",#WatersoundBeach #Seaside #PanamaCityBeach #Destin,,0
1050376240060882945,crosslin44,2018-10-11 13:23:05+00:00,"My sister (from another Mr&Mrs), her grandsons, and some of their relatives evacuated their trailer in #PanamaCity to a hotel on Hwy 98 in #PanamaCityBeach. No one has heard from them since yesterday morning. #christymanning is her name. The boys are Junior and Kenneth.",#PanamaCity #PanamaCityBeach #christymanning,,0
1050375929615269889,Lextryagain,2018-10-11 13:21:51+00:00,Many of the residents of #PanamaCityBeach did not evacuate bc not enough warning taken seriously. #HurricaneMichael went from cat 1 to strong 4 overnight and caught them off guard after multiple cry-wolf storms. :/,#PanamaCityBeach #HurricaneMichael,,0
1050375827261657088,AroundTheBayNL,2018-10-11 13:21:26+00:00,Anyone have any pictures of damage at Edgewater Beach Resort #PanamaCityBeach #edgewaterbeachresort #HurricaneMichael,#PanamaCityBeach #edgewaterbeachresort #HurricaneMichael,,0
1050374841470201856,aimeecmyers,2018-10-11 13:17:31+00:00,Suggestions & resources for finding out if someone is okay in Panama City Beach? Lost contact with someone who stayed & need to know they are okay. Please retweet & share. They live in Vieux Carre apartments off Stanford Rd #hurricanemichael2018 #HuricaneMichael #PanamaCityBeach,#hurricanemichael2018 #HuricaneMichael #PanamaCityBeach,,0
1050374720061927424,etrussell1,2018-10-11 13:17:02+00:00,"@weatherchannel can you show the high rises? 10,000 owners are trying to see if we have damage and you are showing a train for 2 hours. #weatherchannel #PanamaCityBeach",#weatherchannel #PanamaCityBeach,,0
1050374697823686656,Lextryagain,2018-10-11 13:16:57+00:00,I've lost contact with my mother in #PanamaCityBeach and I don't know what to do or how this works. Are there shelters? Is there a directory? She was very close to the coast. Last I heard she was fine after storm passed but stopped responding shortly after.,#PanamaCityBeach,,0
1050374642274394112,EricaWhereRU,2018-10-11 13:16:44+00:00,Tune in to @cnn now as @EricaRHill is reporting live from devastated #PanamaCityBeach after yesterday’s historic #hurricanemichael2018.,#PanamaCityBeach #hurricanemichael2018,,0
1050372895308832768,RpRice0810,2018-10-11 13:09:47+00:00,Supporting my favorite city after hurricane Michael came through #hurricanemichael #hurricanemichael2018 #pcb #panamacitybeach #beach #panamacitybeachflorida #support #itsmybirthday https://www.instagram.com/p/Boy0IgaglgQ/?utm_source=ig_twitter_share&amp;igshid=1m2r61e71ygl8,#hurricanemichael #hurricanemichael2018 #pcb #panamacitybeach #beach #panamacitybeachflorida #support #itsmybirthday,,0
1050372590588612609,HurryClaimPA,2018-10-11 13:08:35+00:00,We work all of South Florida! #PanamaCityBeach #HurricanMichael #hurricanedamage #MexicoBeach,#PanamaCityBeach #HurricanMichael #hurricanedamage #MexicoBeach,,0
1050372198316367873,Distantias,2018-10-11 13:07:01+00:00,Towns within a radius of 40 miles of #PanamaCityBeach #UnitedStates https://www.distantias.com/towns-radius-panama_city_beach-florida-united_states.htm,#PanamaCityBeach #UnitedStates,,0
1050370809821319168,eminemfreak23,2018-10-11 13:01:30+00:00,Praying for my second home right now #PanamaCityBeach,#PanamaCityBeach,,0
1050369783168937984,PCBeachLife,2018-10-11 12:57:25+00:00,"The Sea Screamer sustained moderate damage, possibly due to a tornado. The Sea Screamer 2 was dry docked and is OK. #HurricaneMichael #panamacitybeach ",#HurricaneMichael #panamacitybeach,,0
1050369105512022017,carolinee_ross,2018-10-11 12:54:44+00:00,@ToriMichellle11 @haidenbaysmith our place #Panamacitybeach )))):,#Panamacitybeach,,0
1050368626023419905,russellwbrc,2018-10-11 12:52:50+00:00,Damage here in #PanamaCityBeach. This is the Sunbird Condo near Pineapple Willy’s. #HurricaneMichael,#PanamaCityBeach #HurricaneMichael,,0
1050367257027723264,followalexcam,2018-10-11 12:47:23+00:00,TV reporter holds 4 scared kittens on a tray who fell out of the ceiling during Hurricane Michael #TropicalStormMichael #StormMichael #stormsurge #flooding #floods #flood #Florida #FloridaPanhandle #PanamaCityBeach #PanamaCity #florencehurricane2018 #cats,#TropicalStormMichael #StormMichael #stormsurge #flooding #floods #flood #Florida #FloridaPanhandle #PanamaCityBeach #PanamaCity #florencehurricane2018 #cats,,0
1050365186933235712,stylecounsel_30,2018-10-11 12:39:10+00:00,most people give zero facks... #PanamaCityBeach #MexicoBeach,#PanamaCityBeach #MexicoBeach,,0
1050364055423262720,jpetramala,2018-10-11 12:34:40+00:00,Peak intensity of the nw eye wall in #panamacitybeach during landfall of #hurricanemichael one of the strongest #hurricanes ever to hit the US. @accuweather @breakingweather,#panamacitybeach #hurricanemichael #hurricanes,,0
1050363942655156227,barryhorvath,2018-10-11 12:34:13+00:00,This is a photo of my condo building in Panama City Beach. No damage and everything is working including power! This is just fantastic news! #hurricanemichael #wesurvived #panamacitybeach… https://www.instagram.com/p/BoywE3Ola7k/?utm_source=ig_twitter_share&amp;igshid=akgzp0fa6bb8,#hurricanemichael #wesurvived #panamacitybeach,,0
1050363231993237504,Nicole_Emmett,2018-10-11 12:31:23+00:00," Couldn't love this any more! @DaveHWSB is an outstanding journalist. He's in #PanamaCityBeach reporting on #Michael, but when he met Amanda, he knew she just needed a hug. https://2wsb.tv/2C8ZquE #TropicalStormMichael",#PanamaCityBeach #Michael #TropicalStormMichael,,0
1050360372522340353,CrownHospitali1,2018-10-11 12:20:02+00:00,The immense devastation we're seeing in Panama City Beach and throughout the Florida panhandle is simply heartbreaking. Our thoughts and prayers are with everyone impacted! #PanamaCityBeach #PCB #HurricaneMichael,#PanamaCityBeach #PCB #HurricaneMichael,,0
1050360236551405568,abbywebb__,2018-10-11 12:19:29+00:00,"Praying for this beautiful place, and for my sister - praying her home made it through alright #HuricaneMichael #PanamaCityBeach ",#HuricaneMichael #PanamaCityBeach,,0
1050357965381935104,bearclawws,2018-10-11 12:10:28+00:00,"PANAMA CITIZEN SAYS: ""Their city is Destroyed"": https://www.youtube.com/watch?v=gEJ0FuwaHcU #PanamaCity #PanamaCityBeach #HurricaneMichael #hurricanemichael2018 #Michael #Hurricanehttps://www.youtube.com/watch?v=gEJ0FuwaHcU #prayforpanamacity",#PanamaCity #PanamaCityBeach #HurricaneMichael #hurricanemichael2018 #Michael #prayforpanamacity,,0
1050357184805183491,Sherrihherndon,2018-10-11 12:07:22+00:00,My #Florida #Tweebles which is it; everything is ok over there or it's not. #Mayor of #PanamaCityBeach says it's great &amp; businesses will reopen today #hurricanemicheal,#Florida #Tweebles #Mayor #PanamaCityBeach #hurricanemicheal,,0
1051292075759521792,dolphinadjuster,2018-10-14 02:02:17+00:00,Roof & Car Port damage thanks to Hurricane Michael. Call @dolphinadjuster 1-833-8-DOLPHIN to manage &amp; maximize your insurance claim. #panamacityflorida #panamacitybeachfl… https://www.instagram.com/p/Bo5WJAqnq0o/?utm_source=ig_twitter_share&amp;igshid=1v0hoo4412p4d,#panamacityflorida #panamacitybeachfl,,0
1051268643659702273,loveHopeFaith91,2018-10-14 00:29:10+00:00,We Are Going To Make It Through This It’s Been Stressful W/o Water Cell Service & Power But All Praise To Yah I Still Have My Life I Can Say I Made It Through The Storm. This Has Only Brought Us Together #PanamaCityFlorida #BornNRaised,#PanamaCityFlorida #BornNRaised,,0
1051253981639524352,CometConnoiseur,2018-10-13 23:30:55+00:00,"#Michael...#PanamaCityFlorida...first days...Damage...Fuel Depot...More damage, and other things...",#Michael #PanamaCityFlorida,,0
1051218712995528704,LandonCHughes,2018-10-13 21:10:46+00:00,"my parents lost half their roof but they are fine and they will happily rebuild. thanks for thinking of them friend and family #panamacityflorida @Panama City, Florida https://www.instagram.com/p/Bo40xq3gMOb/?utm_source=ig_twitter_share&amp;igshid=1ta4pvbhk71ol",#panamacityflorida,,0
1051101656870514688,dolphinadjuster,2018-10-13 13:25:38+00:00,Panama City gas station owner called @dolphinadjuster 1-833-8-DOLPHIN to help him manage &amp; maximize his insurance claim. #panamacityflorida #panamacitybeachfl #panamacitybeachflorida… https://www.instagram.com/p/Bo3_jKvHZmK/?utm_source=ig_twitter_share&amp;igshid=slt60ybfwwqt,#panamacityflorida #panamacitybeachfl #panamacitybeachflorida,,0
1050914733417746432,Tsadiah,2018-10-13 01:02:52+00:00,Help is arriving for Florida Panhandle devastated by Hurricane Michael https://youtu.be/bqOMwPQQPKA via @YouTube my hometown is devastated... my prayers go out to my family and friends in #PanamaCityFlorida,#PanamaCityFlorida,,0
